asset,offset_seconds,depth,threshold_bps,month,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units
ETH,5,100,35,2026-01,2039,1119,920,3,54.8798,9.7453,199
ETH,5,100,35,2026-02,3548,1915,1633,3,53.9741,7.9414,282
ETH,5,100,35,2026-03,3089,1708,1381,11,55.293,10.5484,327
ETH,5,100,35,2026-04,1971,1130,841,3,57.3313,14.6403,289
ETH,5,100,35,2026-05,1410,755,655,1,53.5461,7.0872,100
ETH,5,100,35,2026-06,1928,1040,888,2,53.9419,7.8756,152
ETH,5,100,40,2025-12,418,239,179,2,57.177,14.2857,60
ETH,5,100,40,2026-01,1720,955,765,2,55.5233,11.0337,190
ETH,5,100,40,2026-02,3164,1705,1459,3,53.8875,7.7676,246
ETH,5,100,40,2026-03,2672,1494,1178,7,55.9132,11.7954,316
ETH,5,100,40,2026-04,1581,908,673,2,57.432,14.8452,235
ETH,5,100,40,2026-05,1122,596,526,0,53.1194,6.2389,70
ETH,5,100,40,2026-06,1671,898,773,2,53.7403,7.4716,125
ETH,5,100,45,2025-12,354,203,151,1,57.3446,14.6479,52
ETH,5,100,45,2026-01,1481,811,670,1,54.7603,9.5142,141
ETH,5,100,45,2026-02,2823,1514,1309,3,53.6309,7.2541,205
ETH,5,100,45,2026-03,2288,1283,1005,6,56.0752,12.1186,278
ETH,5,100,45,2026-04,1301,742,559,1,57.0331,14.0553,183
ETH,5,100,45,2026-05,908,479,429,0,52.7533,5.5066,50
ETH,5,100,45,2026-06,1455,777,678,2,53.4021,6.7948,99
ETH,5,100,50,2025-12,299,170,129,1,56.8562,13.6667,41
ETH,5,100,50,2026-01,1271,696,575,1,54.76,9.5126,121
ETH,5,100,50,2026-02,2523,1363,1160,3,54.023,8.0364,203
ETH,5,100,50,2026-03,1983,1119,864,4,56.4297,12.8334,255
ETH,5,100,50,2026-04,1074,614,460,0,57.1695,14.3389,154
ETH,5,100,50,2026-05,753,397,356,0,52.7224,5.4449,41
ETH,5,100,50,2026-06,1275,682,593,1,53.4902,6.9749,89
ETH,5,100,55,2025-12,254,140,114,0,55.1181,10.2362,26
ETH,5,100,55,2026-01,1100,611,489,1,55.5455,11.0808,122
ETH,5,100,55,2026-02,2250,1225,1025,3,54.4444,8.8771,200
ETH,5,100,55,2026-03,1716,967,749,2,56.352,12.6892,218
ETH,5,100,55,2026-04,890,493,397,0,55.3933,10.7865,96
ETH,5,100,55,2026-05,621,322,299,0,51.8519,3.7037,23
ETH,5,100,55,2026-06,1111,585,526,0,52.6553,5.3105,59
ETH,5,100,60,2025-12,214,119,95,0,55.6075,11.215,24
ETH,5,100,60,2026-01,940,523,417,1,55.6383,11.2646,106
ETH,5,100,60,2026-02,2006,1111,895,3,55.3838,10.7516,216
ETH,5,100,60,2026-03,1506,850,656,2,56.4409,12.8647,194
ETH,5,100,60,2026-04,762,425,337,0,55.7743,11.5486,88
ETH,5,100,60,2026-05,523,269,254,0,51.434,2.8681,15
ETH,5,100,60,2026-06,986,523,463,0,53.0426,6.0852,60
ETH,5,100,65,2025-12,178,101,77,0,56.7416,13.4831,24
ETH,5,100,65,2026-01,809,448,361,1,55.377,10.7407,87
ETH,5,100,65,2026-02,1808,995,813,1,55.0332,10.0608,182
ETH,5,100,65,2026-03,1330,744,586,1,55.9398,11.8708,158
ETH,5,100,65,2026-04,642,348,294,0,54.2056,8.4112,54
ETH,5,100,65,2026-05,438,221,217,0,50.4566,0.9132,4
ETH,5,100,65,2026-06,878,461,417,0,52.5057,5.0114,44
ETH,5,100,70,2025-12,141,81,60,0,57.4468,14.8936,21
ETH,5,100,70,2026-01,698,390,308,0,55.8739,11.7479,82
ETH,5,100,70,2026-02,1643,909,734,1,55.3256,10.6448,175
ETH,5,100,70,2026-03,1159,650,509,1,56.0828,12.1552,141
ETH,5,100,70,2026-04,558,294,264,0,52.6882,5.3763,30
ETH,5,100,70,2026-05,363,179,184,0,49.3113,-1.3774,-5
ETH,5,100,70,2026-06,786,415,371,0,52.799,5.598,44
ETH,5,100,75,2025-12,118,70,48,0,59.322,18.6441,22
ETH,5,100,75,2026-01,609,346,263,0,56.8144,13.6289,83
ETH,5,100,75,2026-02,1501,826,675,1,55.03,10.0533,151
ETH,5,100,75,2026-03,1011,565,446,1,55.8853,11.7589,119
ETH,5,100,75,2026-04,494,260,234,0,52.6316,5.2632,26
ETH,5,100,75,2026-05,314,157,157,0,50,0,0
ETH,5,100,75,2026-06,686,361,325,0,52.6239,5.2478,36
ETH,5,100,80,2025-12,104,64,40,0,61.5385,23.0769,24
ETH,5,100,80,2026-01,545,309,236,0,56.6972,13.3945,73
ETH,5,100,80,2026-02,1370,752,618,1,54.8905,9.7739,134
ETH,5,100,80,2026-03,880,498,382,1,56.5909,13.1669,116
ETH,5,100,80,2026-04,418,211,207,0,50.4785,0.9569,4
ETH,5,100,80,2026-05,279,138,141,0,49.4624,-1.0753,-3
ETH,5,100,80,2026-06,621,323,298,0,52.0129,4.0258,25
ETH,5,100,85,2025-12,91,54,37,0,59.3407,18.6813,17
ETH,5,100,85,2026-01,493,275,218,0,55.7809,11.5619,57
ETH,5,100,85,2026-02,1228,679,549,1,55.2932,10.5777,130
ETH,5,100,85,2026-03,767,431,336,1,56.193,12.3698,95
ETH,5,100,85,2026-04,364,183,181,0,50.2747,0.5495,2
ETH,5,100,85,2026-05,244,122,122,0,50,0,0
ETH,5,100,85,2026-06,567,286,281,0,50.4409,0.8818,5
ETH,5,100,90,2025-12,75,45,30,0,60,20,15
ETH,5,100,90,2026-01,442,248,194,0,56.1086,12.2172,54
ETH,5,100,90,2026-02,1124,626,498,1,55.694,11.3778,128
ETH,5,100,90,2026-03,680,385,295,0,56.6176,13.2353,90
ETH,5,100,90,2026-04,336,168,168,0,50,0,0
ETH,5,100,90,2026-05,208,105,103,0,50.4808,0.9615,2
ETH,5,100,90,2026-06,510,251,259,0,49.2157,-1.5686,-8
ETH,5,100,95,2025-12,58,36,22,0,62.069,24.1379,14
ETH,5,100,95,2026-01,396,223,173,0,56.3131,12.6263,50
ETH,5,100,95,2026-02,1019,563,456,1,55.2502,10.4902,107
ETH,5,100,95,2026-03,604,340,264,0,56.2914,12.5828,76
ETH,5,100,95,2026-04,295,144,151,0,48.8136,-2.3729,-7
ETH,5,100,95,2026-05,185,94,91,0,50.8108,1.6216,3
ETH,5,100,95,2026-06,471,237,234,0,50.3185,0.6369,3
ETH,5,100,100,2025-12,48,29,19,0,60.4167,20.8333,10
ETH,5,100,100,2026-01,358,202,156,0,56.4246,12.8492,46
ETH,5,100,100,2026-02,958,533,425,1,55.6367,11.2617,108
ETH,5,100,100,2026-03,535,297,238,0,55.514,11.028,59
ETH,5,100,100,2026-04,269,129,140,0,47.9554,-4.0892,-11
ETH,5,100,100,2026-05,161,80,81,0,49.6894,-0.6211,-1
ETH,5,100,100,2026-06,431,216,215,0,50.116,0.232,1
ETH,5,90,0,2025-12,3442,1838,1604,14,53.3992,6.7708,234
ETH,5,90,0,2026-01,8894,4681,4213,34,52.631,5.2419,468
ETH,5,90,0,2026-02,8049,4218,3831,15,52.404,4.7991,387
ETH,5,90,0,2026-03,8901,4714,4187,27,52.9603,5.9028,527
ETH,5,90,0,2026-04,8617,4596,4021,23,53.3364,6.6551,575
ETH,5,90,0,2026-05,8890,4603,4287,38,51.7773,3.5394,316
ETH,5,90,0,2026-06,5465,2882,2583,7,52.7356,5.4642,299
ETH,5,90,5,2025-12,2635,1425,1210,8,54.0797,8.1347,215
ETH,5,90,5,2026-01,7138,3808,3330,22,53.3483,6.676,478
ETH,5,90,5,2026-02,7189,3787,3402,11,52.6777,5.3472,385
ETH,5,90,5,2026-03,7755,4128,3627,25,53.2302,6.4396,501
ETH,5,90,5,2026-04,7049,3777,3272,17,53.5821,7.1469,505
ETH,5,90,5,2026-05,7044,3681,3363,25,52.2572,4.4985,318
ETH,5,90,5,2026-06,4775,2542,2233,6,53.2356,6.4631,309
ETH,5,90,10,2025-12,1945,1084,861,7,55.7326,11.4242,223
ETH,5,90,10,2026-01,5614,3039,2575,11,54.1325,8.2489,464
ETH,5,90,10,2026-02,6377,3382,2995,11,53.0343,6.0582,387
ETH,5,90,10,2026-03,6630,3563,3067,21,53.7406,7.4575,496
ETH,5,90,10,2026-04,5685,3083,2602,8,54.2304,8.449,481
ETH,5,90,10,2026-05,5396,2847,2549,17,52.7613,5.5053,298
ETH,5,90,10,2026-06,4093,2194,1899,4,53.6037,7.2004,295
ETH,5,90,15,2025-12,1414,799,615,5,56.5064,12.9669,184
ETH,5,90,15,2026-01,4445,2414,2031,8,54.3082,8.6009,383
ETH,5,90,15,2026-02,5611,3010,2601,11,53.6446,7.275,409
ETH,5,90,15,2026-03,5652,3061,2591,19,54.1578,8.2878,470
ETH,5,90,15,2026-04,4555,2479,2076,4,54.4237,8.8397,403
ETH,5,90,15,2026-05,4058,2162,1896,13,53.2775,6.534,266
ETH,5,90,15,2026-06,3474,1862,1612,3,53.5982,7.1901,250
ETH,5,90,20,2025-12,1048,600,448,4,57.2519,14.4487,152
ETH,5,90,20,2026-01,3501,1909,1592,5,54.5273,9.0416,317
ETH,5,90,20,2026-02,4931,2662,2269,9,53.985,7.9555,393
ETH,5,90,20,2026-03,4785,2607,2178,17,54.4828,8.9338,429
ETH,5,90,20,2026-04,3612,2008,1604,3,55.5925,11.1757,404
ETH,5,90,20,2026-05,2970,1610,1360,9,54.2088,8.3921,250
ETH,5,90,20,2026-06,2938,1580,1358,3,53.7781,7.5485,222
ETH,5,90,25,2025-12,785,447,338,3,56.9427,13.8325,109
ETH,5,90,25,2026-01,2817,1531,1286,3,54.3486,8.6879,245
ETH,5,90,25,2026-02,4363,2350,2013,7,53.862,7.7117,337
ETH,5,90,25,2026-03,4036,2203,1833,15,54.5837,9.1335,370
ETH,5,90,25,2026-04,2879,1610,1269,3,55.9222,11.8321,341
ETH,5,90,25,2026-05,2227,1206,1021,7,54.1536,8.2811,185
ETH,5,90,25,2026-06,2485,1349,1136,3,54.2857,8.5611,213
ETH,5,90,30,2025-12,605,346,259,2,57.1901,14.3328,87
ETH,5,90,30,2026-01,2313,1259,1054,3,54.4315,8.8515,205
ETH,5,90,30,2026-02,3808,2054,1754,4,53.9391,7.8699,300
ETH,5,90,30,2026-03,3409,1871,1538,11,54.8841,9.7368,333
ETH,5,90,30,2026-04,2296,1310,986,3,57.0557,14.0931,324
ETH,5,90,30,2026-05,1674,897,777,2,53.5842,7.1599,120
ETH,5,90,30,2026-06,2128,1158,970,2,54.4173,8.8263,188
ETH,5,90,35,2025-12,486,283,203,2,58.2305,16.3934,80
ETH,5,90,35,2026-01,1887,1038,849,3,55.0079,10,189
ETH,5,90,35,2026-02,3357,1813,1544,4,54.0066,8.0036,269
ETH,5,90,35,2026-03,2882,1602,1280,8,55.5864,11.1419,322
ETH,5,90,35,2026-04,1821,1036,785,3,56.8918,13.761,251
ETH,5,90,35,2026-05,1286,683,603,0,53.1104,6.2208,80
ETH,5,90,35,2026-06,1817,983,834,2,54.1002,8.1913,149
ETH,5,90,40,2025-12,381,217,164,2,56.9554,13.8381,53
ETH,5,90,40,2026-01,1596,882,714,2,55.2632,10.5131,168
ETH,5,90,40,2026-02,2990,1610,1380,3,53.8462,7.6846,230
ETH,5,90,40,2026-03,2491,1387,1104,5,55.6804,11.3381,283
ETH,5,90,40,2026-04,1464,842,622,1,57.5137,15.0171,220
ETH,5,90,40,2026-05,1021,534,487,0,52.3017,4.6033,47
ETH,5,90,40,2026-06,1581,845,736,2,53.4472,6.8857,109
ETH,5,90,45,2025-12,319,183,136,0,57.3668,14.7335,47
ETH,5,90,45,2026-01,1340,741,599,2,55.2985,10.5812,142
ETH,5,90,45,2026-02,2676,1450,1226,3,54.1854,8.3613,224
ETH,5,90,45,2026-03,2128,1174,954,4,55.1692,10.3189,220
ETH,5,90,45,2026-04,1166,673,493,1,57.7187,15.4242,180
ETH,5,90,45,2026-05,818,428,390,0,52.3227,4.6455,38
ETH,5,90,45,2026-06,1354,722,632,2,53.3235,6.6372,90
ETH,5,90,50,2025-12,274,154,120,0,56.2044,12.4088,34
ETH,5,90,50,2026-01,1156,647,509,1,55.9689,11.9274,138
ETH,5,90,50,2026-02,2361,1286,1075,3,54.4684,8.9255,211
ETH,5,90,50,2026-03,1838,1023,815,3,55.6583,11.2982,208
ETH,5,90,50,2026-04,961,547,414,1,56.9199,13.8254,133
ETH,5,90,50,2026-05,668,350,318,0,52.3952,4.7904,32
ETH,5,90,50,2026-06,1181,632,549,1,53.514,7.022,83
ETH,5,90,55,2025-12,226,126,100,0,55.7522,11.5044,26
ETH,5,90,55,2026-01,995,556,439,1,55.8794,11.747,117
ETH,5,90,55,2026-02,2077,1131,946,3,54.4535,8.8942,185
ETH,5,90,55,2026-03,1599,898,701,1,56.1601,12.3125,197
ETH,5,90,55,2026-04,813,455,358,0,55.9656,11.9311,97
ETH,5,90,55,2026-05,548,282,266,0,51.4599,2.9197,16
ETH,5,90,55,2026-06,1033,544,489,0,52.6621,5.3243,55
ETH,5,90,60,2025-12,190,107,83,0,56.3158,12.6316,24
ETH,5,90,60,2026-01,837,474,363,1,56.6308,13.2458,111
ETH,5,90,60,2026-02,1867,1023,844,1,54.7938,9.5824,179
ETH,5,90,60,2026-03,1383,779,604,1,56.3268,12.6445,175
ETH,5,90,60,2026-04,684,373,311,0,54.5322,9.0643,62
ETH,5,90,60,2026-05,443,227,216,0,51.2415,2.4831,11
ETH,5,90,60,2026-06,907,483,424,0,53.2525,6.505,59
ETH,5,90,65,2025-12,149,91,58,0,61.0738,22.1477,33
ETH,5,90,65,2026-01,726,406,320,0,55.9229,11.8457,86
ETH,5,90,65,2026-02,1680,929,751,1,55.2976,10.5889,178
ETH,5,90,65,2026-03,1212,680,532,1,56.1056,12.2012,148
ETH,5,90,65,2026-04,587,309,278,0,52.6405,5.2811,31
ETH,5,90,65,2026-05,382,191,191,0,50,0,0
ETH,5,90,65,2026-06,803,428,375,0,53.3001,6.6002,53
ETH,5,90,70,2025-12,124,75,49,0,60.4839,20.9677,26
ETH,5,90,70,2026-01,624,353,271,0,56.5705,13.141,82
ETH,5,90,70,2026-02,1526,855,671,1,56.0288,12.0498,184
ETH,5,90,70,2026-03,1065,596,469,1,55.9624,11.9137,127
ETH,5,90,70,2026-04,502,265,237,0,52.7888,5.5777,28
ETH,5,90,70,2026-05,324,162,162,0,50,0,0
ETH,5,90,70,2026-06,712,375,337,0,52.6685,5.3371,38
ETH,5,90,75,2025-12,110,67,43,0,60.9091,21.8182,24
ETH,5,90,75,2026-01,558,314,244,0,56.2724,12.5448,70
ETH,5,90,75,2026-02,1364,764,600,1,56.0117,12.0147,164
ETH,5,90,75,2026-03,902,513,389,0,56.8736,13.7472,124
ETH,5,90,75,2026-04,444,230,214,0,51.8018,3.6036,16
ETH,5,90,75,2026-05,274,142,132,0,51.8248,3.6496,10
ETH,5,90,75,2026-06,635,338,297,0,53.2283,6.4567,41
ETH,5,90,80,2025-12,89,52,37,0,58.427,16.8539,15
ETH,5,90,80,2026-01,495,280,215,0,56.5657,13.1313,65
ETH,5,90,80,2026-02,1230,691,539,1,56.1789,12.3477,152
ETH,5,90,80,2026-03,793,445,348,0,56.116,12.232,97
ETH,5,90,80,2026-04,371,190,181,0,51.2129,2.4259,9
ETH,5,90,80,2026-05,239,123,116,0,51.4644,2.9289,7
ETH,5,90,80,2026-06,571,292,279,0,51.1384,2.2767,13
ETH,5,90,85,2025-12,76,46,30,0,60.5263,21.0526,16
