asset,offset_seconds,depth,threshold_bps,catalog_equivalent_rows,entries,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units,break_even_entry_price,roi_pct_at_0_52,wilson_lower_win_rate_pct,z_score,avg_abs_deviation_bps,avg_signed_deviation_bps,avg_current_move_bps,trades_per_day,max_drawdown_units,longest_loss_streak,active_months,profitable_active_months,worst_month_roi_pct,best_month_roi_pct,suitability
BTC,30,100,30,2,13168,13164,7123,6041,4,54.1097,8.2169,1082,0.5411,4.0571,53.2574,9.4305,59.0352,-2.6772,0.1921,72.3516,34,11,7,7,5.5734,13.5266,"research_candidate"
BTC,30,100,35,2,10644,10642,5792,4850,2,54.4259,8.8501,942,0.5443,4.6651,53.4782,9.1314,65.3462,-2.9777,0.1816,58.4835,35,10,7,7,6.25,11.9403,"research_candidate"
BTC,30,100,40,2,8650,8649,4737,3912,1,54.7693,9.5376,825,0.5477,5.3256,53.7185,8.871,71.7837,-3.5136,0.1795,47.5275,38,10,7,7,6.7039,13.7736,"research_candidate"
BTC,30,100,45,2,7141,7141,3929,3212,0,55.0203,10.0406,717,0.5502,5.8083,53.8641,8.4848,77.9871,-4.0041,0.1844,39.2363,34,10,7,7,7.6625,14.5655,"research_candidate"
BTC,30,100,50,2,5951,5951,3273,2678,0,54.9992,9.9983,595,0.55,5.7676,53.7323,7.713,84.0838,-4.5287,0.2509,32.6978,28,9,7,7,6.4133,14.2857,"research_candidate"
BTC,30,100,55,2,5020,5020,2751,2269,0,54.8008,9.6016,482,0.548,5.3861,53.4209,6.8029,89.9521,-5.1029,0.2816,27.5824,20,9,7,7,3.4056,11.814,"research_candidate"
BTC,30,100,60,2,4233,4233,2321,1912,0,54.8311,9.6622,409,0.5483,5.4444,53.3282,6.2864,95.9933,-5.012,0.0911,23.2582,18,9,7,7,2.439,12.5138,"research_candidate"
BTC,30,100,65,2,3599,3599,1970,1629,0,54.7374,9.4749,341,0.5474,5.2643,53.107,5.6841,101.9016,-6.3709,0.0719,19.7747,17,9,7,7,1.0101,13.6063,"research_candidate"
BTC,30,100,70,2,3064,3064,1670,1394,0,54.5039,9.0078,276,0.545,4.8152,52.7361,4.9861,107.9362,-7.4105,0.2775,16.8352,17,9,7,6,0,12.4394,"research_candidate"
BTC,30,100,75,2,2660,2660,1446,1214,0,54.3609,8.7218,232,0.5436,4.5402,52.4631,4.4983,113.3319,-8.0026,0.0204,14.6154,17,9,7,6,-3.2258,11.8519,"research_candidate"
BTC,30,100,80,2,2285,2285,1243,1042,0,54.3982,8.7965,201,0.544,4.612,52.3504,4.2049,119.2338,-8.1942,0.0399,12.5549,24,9,7,5,-4,11.6379,"research_candidate"
BTC,30,100,85,2,1983,1983,1073,910,0,54.1099,8.2199,163,0.5411,4.0576,51.9108,3.6604,124.8326,-8.6727,-0.1072,10.8956,25,9,7,5,-11.1111,11.9171,"research_candidate"
BTC,30,100,90,2,1689,1689,907,782,0,53.7004,7.4008,125,0.537,3.27,51.3167,3.0416,131.3442,-8.6133,-0.502,9.2802,23,9,7,4,-12.8205,12.1406,"watch_only"
BTC,30,100,95,2,1475,1475,789,686,0,53.4915,6.9831,103,0.5349,2.8683,50.9403,2.6819,136.9922,-8.6126,-0.4856,8.1044,15,9,7,5,-12.5,10.0719,"research_candidate"
BTC,30,100,100,2,1303,1303,696,607,0,53.4152,6.8304,89,0.5342,2.7215,50.7006,2.4656,142.2183,-8.8329,-0.3152,7.1593,16,9,7,6,-11.1111,15.5556,"research_candidate"
BTC,30,90,0,1,52416,52276,26840,25436,140,51.3429,2.6786,1404,0.5134,-1.2637,50.9143,6.1407,22.3262,-0.5301,-0.0515,288,94,15,7,7,0.6832,3.9931,"watch_only"
BTC,30,90,5,2,41711,41650,21544,20106,61,51.7263,3.4475,1438,0.5173,-0.5264,51.2462,7.0461,27.424,-0.6731,-0.0502,229.1813,90,15,7,7,1.3489,5.8651,"research_candidate"
BTC,30,90,10,2,32348,32322,16886,15436,26,52.2431,4.4825,1450,0.5224,0.4674,51.6983,8.0653,33.2129,-0.9182,-0.0334,177.7363,58,14,7,7,2.7307,7.3776,"research_candidate"
BTC,30,90,15,2,25052,25038,13215,11823,14,52.7798,5.5564,1392,0.5278,1.4996,52.161,8.7971,39.2787,-1.3104,0.0311,137.6484,53,13,7,7,3.4354,9.0009,"research_candidate"
BTC,30,90,20,2,19367,19359,10268,9091,8,53.0399,6.0773,1177,0.5304,1.9999,52.3364,8.4593,45.6955,-1.7885,0.1183,106.4121,43,12,7,7,4.1762,9.3243,"research_candidate"
BTC,30,90,25,2,15320,15315,8199,7116,5,53.5357,7.0692,1083,0.5354,2.9534,52.745,8.7512,51.8694,-2.1984,0.1755,84.1758,40,12,7,7,4.4755,15.1874,"research_candidate"
BTC,30,90,30,2,12203,12200,6595,5605,3,54.0574,8.1128,990,0.5406,3.9565,53.1719,8.963,58.117,-2.6285,0.2288,67.0495,35,11,7,7,4.3928,13.4409,"research_candidate"
BTC,30,90,35,2,9786,9785,5353,4432,1,54.7062,9.4114,921,0.5471,5.2042,53.7182,9.3106,64.4606,-2.9165,0.177,53.7692,39,10,7,7,6.8075,14.6853,"research_candidate"
BTC,30,90,40,2,7912,7911,4345,3566,1,54.9235,9.8458,779,0.5492,5.6222,53.8249,8.7583,70.8698,-3.7339,0.226,43.4725,34,10,7,7,8.0082,13.7778,"research_candidate"
BTC,30,90,45,2,6545,6545,3601,2944,0,55.0191,10.0382,657,0.5502,5.806,53.8113,8.121,76.8141,-4.1528,0.2061,35.9615,30,10,7,7,6.538,14.9669,"research_candidate"
BTC,30,90,50,2,5403,5403,2969,2434,0,54.951,9.9019,535,0.5495,5.6749,53.6212,7.2784,83.0175,-4.341,0.2208,29.6868,19,9,7,7,6.2315,12.5,"research_candidate"
BTC,30,90,55,2,4506,4506,2465,2041,0,54.7048,9.4097,424,0.547,5.2016,53.248,6.3164,89.108,-4.9778,0.1682,24.7582,19,9,7,7,0.7874,11.6136,"research_candidate"
BTC,30,90,60,2,3783,3783,2079,1704,0,54.9564,9.9128,375,0.5496,5.6854,53.3667,6.097,95.1492,-6.3167,0.1838,20.7857,18,9,7,7,0.9524,13.2409,"research_candidate"
BTC,30,90,65,2,3214,3214,1761,1453,0,54.7915,9.5831,308,0.5479,5.3683,53.0662,5.4329,100.9502,-6.5673,0.0617,17.6593,16,9,7,6,-3.3708,12.6126,"research_candidate"
BTC,30,90,70,2,2711,2711,1478,1233,0,54.5186,9.0373,245,0.5452,4.8435,52.6391,4.7055,107.1836,-7.3938,0.0219,14.8956,15,9,7,6,0,11.6438,"research_candidate"
BTC,30,90,75,2,2347,2347,1280,1067,0,54.5377,9.0754,213,0.5454,4.8802,52.5174,4.3967,112.5885,-8.2809,0.022,12.8956,23,9,7,6,-1.8182,13.0802,"research_candidate"
BTC,30,90,80,2,2045,2045,1101,944,0,53.8386,7.6773,157,0.5384,3.5358,51.6727,3.4718,117.7805,-8.1461,-0.0113,11.2363,26,9,7,5,-6.383,11.1111,"research_candidate"
BTC,30,90,85,2,1743,1743,949,794,0,54.4464,8.8927,155,0.5445,4.7045,52.1011,3.7126,123.9178,-7.9352,0.031,9.5769,16,9,7,6,-7.6923,11.1111,"research_candidate"
BTC,30,90,90,2,1489,1489,806,683,0,54.1303,8.2606,123,0.5413,4.0967,51.5919,3.1876,130.1696,-6.934,-0.5636,8.1813,15,9,7,6,-16.129,11.4983,"research_candidate"
BTC,30,90,95,2,1284,1284,685,599,0,53.3489,6.6978,86,0.5335,2.5941,50.6142,2.4,136.1905,-7.2651,-0.4779,7.0549,14,9,7,6,-15.3846,11.1111,"research_candidate"
BTC,30,90,100,2,1131,1131,601,530,0,53.1388,6.2776,71,0.5314,2.19,50.2248,2.1112,141.428,-7.118,-0.4527,6.2143,18,9,7,5,-16.6667,16.6667,"research_candidate"
BTC,30,80,0,1,52416,52276,26784,25492,140,51.2357,2.4649,1292,0.5124,-1.4697,50.8072,5.6508,21.0294,-0.4698,-0.0515,288,111,15,7,7,0.5264,3.9352,"watch_only"
BTC,30,80,5,2,40988,40935,21204,19731,53,51.7992,3.5937,1473,0.518,-0.3862,51.315,7.2804,26.205,-0.6102,-0.0199,225.2088,68,15,7,7,1.2617,6.0179,"research_candidate"
BTC,30,80,10,2,31327,31303,16385,14918,24,52.3432,4.6829,1467,0.5234,0.66,51.7897,8.2916,32.0004,-0.8578,0.0323,172.1264,60,15,7,7,2.6223,7.4074,"research_candidate"
BTC,30,80,15,2,23915,23901,12618,11283,14,52.7928,5.5823,1335,0.5279,1.5246,52.1595,8.6352,38.0828,-1.2694,0.0549,131.4011,49,13,7,7,3.488,7.7493,"research_candidate"
BTC,30,80,20,2,18196,18187,9662,8525,9,53.1259,6.2486,1137,0.5313,2.1651,52.4,8.431,44.5847,-1.7421,0.1189,99.978,40,12,7,7,4.4499,9.5308,"research_candidate"
BTC,30,80,25,2,14186,14181,7614,6567,5,53.6916,7.3805,1047,0.5369,3.253,52.87,8.7921,50.8592,-2.0789,0.16,77.9451,37,11,7,7,4.4229,15.4013,"research_candidate"
BTC,30,80,30,2,11211,11209,6078,5131,2,54.2243,8.4471,947,0.5422,4.2775,53.3007,8.9447,57.0792,-2.5527,0.2233,61.5989,36,11,7,7,4.6693,13.8462,"research_candidate"
BTC,30,80,35,2,8923,8922,4893,4029,1,54.842,9.6828,864,0.5484,5.4653,53.8075,9.1471,63.4064,-3.2598,0.1985,49.0275,35,10,7,7,7.2202,16.2055,"research_candidate"
BTC,30,80,40,2,7193,7193,3956,3237,0,54.9979,9.9958,719,0.55,5.7652,53.8458,8.4776,69.6452,-3.6863,0.122,39.522,29,10,7,7,6.9196,14.0097,"research_candidate"
BTC,30,80,45,2,5866,5866,3240,2626,0,55.2335,10.4671,614,0.5523,6.2184,53.958,8.0167,75.821,-4.2487,0.0983,32.2308,17,10,7,7,6.25,13.253,"research_candidate"
BTC,30,80,50,2,4810,4810,2643,2167,0,54.948,9.896,476,0.5495,5.6693,53.5385,6.8633,82.0531,-4.7908,0.1772,26.4286,16,9,7,7,4.5455,11.9403,"research_candidate"
BTC,30,80,55,2,3982,3982,2199,1783,0,55.2235,10.447,416,0.5522,6.199,53.6747,6.5924,88.2263,-5.3579,0.1854,21.8791,16,9,7,7,0.9174,13.3641,"research_candidate"
BTC,30,80,60,2,3344,3344,1844,1500,0,55.1435,10.2871,344,0.5514,6.0453,53.4529,5.9487,94.093,-5.6915,0.2749,18.3736,18,9,7,7,2.1277,13.4752,"research_candidate"
BTC,30,80,65,2,2788,2788,1520,1268,0,54.5194,9.0387,252,0.5452,4.8449,52.666,4.7726,100.3857,-6.8739,0.0138,15.3187,19,9,7,7,2.5641,12.0482,"research_candidate"
BTC,30,80,70,2,2368,2368,1294,1074,0,54.6453,9.2905,220,0.5465,5.0871,52.6342,4.521,106.2316,-7.741,-0.017,13.011,19,9,7,6,-1.7544,12.9032,"research_candidate"
BTC,30,80,75,2,2040,2040,1106,934,0,54.2157,8.4314,172,0.5422,4.2609,52.0478,3.8081,111.6655,-7.4967,-0.2076,11.2088,24,9,7,5,-6.6667,13.2743,"research_candidate"
BTC,30,80,80,2,1757,1757,956,801,0,54.4109,8.8219,155,0.5441,4.6364,52.075,3.6978,117.1714,-6.0935,-0.0124,9.6538,21,9,7,5,-5.8824,12.7907,"research_candidate"
BTC,30,80,85,2,1484,1484,802,682,0,54.0431,8.0863,120,0.5404,3.9291,51.5003,3.115,123.5525,-6.2607,-0.1273,8.1538,15,9,7,5,-13.3333,11.4638,"research_candidate"
BTC,30,80,90,2,1285,1285,691,594,0,53.7743,7.5486,97,0.5377,3.4122,51.0411,2.706,129.1697,-6.7825,-0.3913,7.0604,17,9,7,6,-21.4286,10.4418,"research_candidate"
BTC,30,80,95,2,1118,1118,599,519,0,53.5778,7.1556,80,0.5358,3.0343,50.6471,2.3926,134.6453,-5.0565,-0.4237,6.1429,13,9,7,5,-15.3846,12.8205,"research_candidate"
BTC,30,80,100,2,970,970,524,446,0,54.0206,8.0412,78,0.5402,3.8858,50.8745,2.5044,140.3289,-6.6173,-0.3959,5.3297,13,9,7,5,-27.2727,18.75,"research_candidate"
BTC,30,70,0,1,52416,52276,26802,25474,140,51.2702,2.5336,1328,0.5127,-1.4035,50.8416,5.8083,19.6593,-0.4096,-0.0515,288,103,15,7,7,0.5488,4.456,"watch_only"
BTC,30,70,5,2,40223,40172,20808,19364,51,51.7973,3.59,1444,0.518,-0.3899,51.3085,7.2045,24.8728,-0.5366,0.0039,221.0055,77,15,7,7,0.7838,6.206,"research_candidate"
BTC,30,70,10,2,30191,30170,15828,14342,21,52.4627,4.922,1486,0.5246,0.8898,51.8989,8.5552,30.6774,-0.8176,0.024,165.8846,71,14,7,7,2.4283,7.5661,"research_candidate"
BTC,30,70,15,2,22513,22504,11878,10626,9,52.7817,5.5612,1252,0.5278,1.5033,52.129,8.3459,36.9232,-1.2158,0.0625,123.6978,53,12,7,7,3.7672,8.0422,"research_candidate"
BTC,30,70,20,2,16966,16959,9048,7911,7,53.3522,6.7016,1137,0.5335,2.6004,52.6007,8.7309,43.3086,-1.6614,0.1265,93.2198,42,11,7,7,4.2519,12.215,"research_candidate"
BTC,30,70,25,2,13051,13047,6998,6049,4,53.6369,7.2715,949,0.5364,3.1478,52.7802,8.3083,49.5766,-2.096,0.1318,71.7088,35,11,7,7,4.2935,12.2302,"research_candidate"
BTC,30,70,30,2,10161,10159,5519,4640,2,54.3262,8.6507,879,0.5433,4.4735,53.3561,8.7209,55.8926,-2.7004,0.2263,55.8297,35,11,7,7,6.264,13.3106,"research_candidate"
BTC,30,70,35,2,8032,8032,4395,3637,0,54.7186,9.4373,758,0.5472,5.2281,53.628,8.4578,62.1294,-3.2383,0.1315,44.1319,29,10,7,7,6.9966,15.8371,"research_candidate"
BTC,30,70,40,2,6407,6407,3539,2868,0,55.2365,10.4729,671,0.5524,6.224,54.0161,8.3829,68.4176,-3.7873,0.0141,35.2033,20,10,7,7,8.2627,14.2857,"research_candidate"
BTC,30,70,45,2,5166,5166,2869,2297,0,55.5362,11.0724,572,0.5554,6.8004,54.1775,7.9583,74.6805,-4.4008,0.1536,28.3846,17,9,7,7,5.4795,14.1104,"research_candidate"
BTC,30,70,50,2,4193,4193,2308,1885,0,55.0441,10.0882,423,0.5504,5.8541,53.5345,6.5325,81.0246,-4.6585,0.2875,23.0385,18,9,7,6,-0.8547,14.2857,"research_candidate"
BTC,30,70,55,2,3472,3472,1921,1551,0,55.3283,10.6567,370,0.5533,6.4007,53.6697,6.2793,86.9812,-5.4903,0.2367,19.0769,16,9,7,7,1.0753,13.2353,"research_candidate"
BTC,30,70,60,2,2866,2866,1591,1275,0,55.5129,11.0258,316,0.5551,6.7556,53.6873,5.9027,93.2386,-6.0252,0.1153,15.7473,17,9,7,6,-3.7975,13.9535,"research_candidate"
BTC,30,70,65,2,2408,2408,1316,1092,0,54.6512,9.3023,224,0.5465,5.0984,52.6569,4.5648,99.1159,-6.2784,0.0293,13.2308,17,9,7,6,0,13.6531,"research_candidate"
BTC,30,70,70,2,2032,2032,1110,922,0,54.626,9.252,188,0.5463,5.05,52.4546,4.1706,105.0153,-6.5057,0.0586,11.1648,19,9,7,5,-2.2222,17.8218,"research_candidate"
BTC,30,70,75,2,1736,1736,951,785,0,54.7811,9.5622,166,0.5478,5.3483,52.4318,3.9841,110.5957,-6.2104,0.0869,9.5385,16,9,7,5,-5.5556,13.253,"research_candidate"
BTC,30,70,80,2,1465,1465,789,676,0,53.8567,7.7133,113,0.5386,3.5705,51.2971,2.9523,116.7365,-7.3401,-0.3572,8.0495,16,9,7,5,-9.6774,11.3924,"research_candidate"
BTC,30,70,85,2,1253,1253,670,583,0,53.4717,6.9433,87,0.5347,2.8301,50.7034,2.4578,122.5605,-6.2253,-0.4352,6.8846,15,9,7,6,-17.2414,9.9174,"research_candidate"
BTC,30,70,90,2,1103,1103,597,506,0,54.1251,8.2502,91,0.5413,4.0868,51.1751,2.74,127.3281,-5.3247,-0.7474,6.0604,16,9,7,6,-25.9259,12.766,"research_candidate"
BTC,30,70,95,2,956,956,513,443,0,53.6611,7.3222,70,0.5366,3.1944,50.4917,2.264,132.6909,-6.4195,-0.9924,5.2527,16,9,7,5,-20,21.2121,"research_candidate"
BTC,30,70,100,2,810,810,428,382,0,52.8395,5.679,46,0.5284,1.6144,49.3964,1.6163,139.0586,-7.83,-0.7245,4.4505,18,9,6,4,-7.8652,14.0244,"watch_only"
BTC,30,60,0,1,52416,52276,26829,25447,140,51.3218,2.6366,1382,0.5132,-1.3042,50.8933,6.0445,18.2048,-0.3494,-0.0515,288,65,15,7,7,0.504,5.4398,"watch_only"
BTC,30,60,5,2,39427,39383,20428,18955,44,51.8701,3.736,1473,0.5187,-0.2498,51.3765,7.4225,23.3937,-0.481,0.0173,216.6319,70,15,7,7,1.0786,7,"research_candidate"
BTC,30,60,10,2,28799,28784,15109,13675,15,52.491,4.9793,1434,0.5249,0.9442,51.9138,8.4523,29.2966,-0.7637,0.0585,158.2363,70,15,7,7,2.4969,10.044,"research_candidate"
BTC,30,60,15,2,21023,21014,11129,9885,9,52.9599,5.9173,1244,0.5296,1.846,52.2846,8.5816,35.5676,-1.1578,0.07,115.511,44,12,7,7,4.3203,10.4706,"research_candidate"
BTC,30,60,20,2,15595,15590,8324,7266,5,53.3932,6.7842,1058,0.5339,2.6792,52.6094,8.4735,41.9064,-1.553,0.0886,85.6868,42,11,7,7,3.4105,10.6227,"research_candidate"
BTC,30,60,25,2,11748,11746,6346,5400,2,54.0269,8.0524,946,0.5403,3.8979,53.1244,8.7286,48.3063,-2.0915,0.0779,64.5495,35,11,7,7,6.484,11.6022,"research_candidate"
BTC,30,60,30,2,9047,9046,4925,4121,1,54.444,8.8869,804,0.5444,4.6999,53.416,8.4533,54.565,-2.5922,0.0045,49.7088,27,10,7,7,4.7437,12.4126,"research_candidate"
BTC,30,60,35,2,7009,7009,3843,3166,0,54.8295,9.659,677,0.5483,5.4414,53.6621,8.0865,61.0154,-3.4178,0.0229,38.511,20,10,7,7,6.3291,16.6667,"research_candidate"
BTC,30,60,40,2,5541,5541,3083,2458,0,55.6398,11.2796,625,0.5564,6.9996,54.3282,8.3963,67.2906,-3.8866,0.1869,30.4451,19,10,7,7,9.1364,14.9296,"research_candidate"
BTC,30,60,45,2,4391,4391,2447,1944,0,55.7276,11.4552,503,0.5573,7.1685,54.2541,7.5908,73.8096,-4.299,0.1483,24.1264,18,9,7,7,4.8387,14.2857,"research_candidate"
BTC,30,60,50,2,3549,3549,1977,1572,0,55.7058,11.4117,405,0.5571,7.1266,54.0663,6.7983,80.0635,-4.7205,0.1213,19.5,18,9,7,6,-5.4945,15.4255,"research_candidate"
BTC,30,60,55,2,2920,2920,1641,1279,0,56.1986,12.3973,362,0.562,8.0743,54.3921,6.6991,86.0165,-4.9061,-0.0012,16.044,16,9,7,6,-1.3699,16.3636,"research_candidate"
BTC,30,60,60,2,2410,2410,1333,1077,0,55.3112,10.6224,256,0.5531,6.3677,53.3193,5.2147,92.058,-5.5706,0.0955,13.2418,15,9,7,6,-5.0847,14.7679,"research_candidate"
BTC,30,60,65,2,1999,1999,1091,908,0,54.5773,9.1546,183,0.5458,4.9563,52.3879,4.093,98.1469,-5.8104,0.0029,10.9835,17,9,7,5,-6.9767,16.6667,"research_candidate"
BTC,30,60,70,2,1668,1668,907,761,0,54.3765,8.753,146,0.5438,4.5702,51.9788,3.5748,104.2471,-6.9999,-0.052,9.1648,17,9,7,5,-5.5556,15.5844,"research_candidate"
BTC,30,60,75,2,1424,1424,772,652,0,54.2135,8.427,120,0.5421,4.2567,51.6178,3.18,109.6764,-6.3422,-0.4412,7.8242,14,9,7,6,-16.129,11.8421,"research_candidate"
BTC,30,60,80,2,1231,1231,662,569,0,53.7774,7.5548,93,0.5378,3.4181,50.9848,2.6507,114.7671,-5.8889,-0.7228,6.7637,15,9,7,5,-21.4286,11.6466,"research_candidate"
BTC,30,60,85,2,1058,1058,568,490,0,53.6862,7.3724,78,0.5369,3.2427,50.6736,2.398,120.0817,-4.7749,-0.9676,5.8132,14,9,7,6,-25,13.9535,"research_candidate"
BTC,30,60,90,2,907,907,476,431,0,52.4807,4.9614,45,0.5248,0.9244,49.2271,1.4942,125.5353,-5.8813,-1.63,4.9835,14,10,7,4,-23.8095,14.7059,"watch_only"
BTC,30,60,95,2,774,774,402,372,0,51.938,3.876,30,0.5194,-0.1193,48.4172,1.0783,131.2386,-5.8103,-1.0847,4.2527,17,9,6,4,-6.8182,11.5385,"watch_only"
BTC,30,60,100,2,663,663,343,320,0,51.7345,3.4691,23,0.5173,-0.5105,47.9318,0.8932,136.8956,-8.9709,-0.4913,3.6429,20,8,6,4,-11.6883,23.8095,"watch_only"
BTC,30,50,0,1,52416,52276,26832,25444,140,51.3276,2.648,1388,0.5133,-1.2931,50.899,6.0707,16.6241,-0.2892,-0.0515,288,67,15,7,7,0.616,5.0347,"watch_only"
BTC,30,50,5,2,38295,38256,19906,18350,39,52.0337,4.0632,1556,0.5203,0.0647,51.5329,7.9554,21.8549,-0.4171,-0.0174,210.4121,53,14,7,7,1.3821,6.9293,"research_candidate"
BTC,30,50,10,2,27146,27132,14284,12848,14,52.6463,5.2899,1436,0.5265,1.2429,52.0519,8.7179,27.7936,-0.7032,-0.0187,149.1538,60,14,7,7,3.2153,10.5645,"research_candidate"
BTC,30,50,15,2,19242,19235,10177,9058,7,52.9088,5.8154,1119,0.5291,1.7476,52.2028,8.0683,34.1412,-1.058,0.0122,105.7253,51,11,7,7,3.0194,11.9946,"research_candidate"
BTC,30,50,20,2,13967,13964,7484,6480,3,53.595,7.1884,1004,0.5359,3.0672,52.7669,8.4963,40.4893,-1.5093,0.0946,76.7418,52,11,7,7,4.6233,11.879,"research_candidate"
BTC,30,50,25,2,10330,10329,5585,4744,1,54.0711,8.1413,841,0.5407,3.9828,53.1087,8.275,46.8628,-1.9857,0.0592,56.7582,39,11,7,7,7.4362,10.4322,"research_candidate"
BTC,30,50,30,2,7735,7734,4227,3507,1,54.6548,9.3083,720,0.5465,5.1053,53.5432,8.1871,53.4191,-2.7232,-0.0733,42.5,19,10,7,7,6.6089,11.5976,"research_candidate"
BTC,30,50,35,2,5948,5948,3312,2636,0,55.6826,11.3652,676,0.5568,7.0819,54.4169,8.7652,59.7552,-3.5825,0.0032,32.6813,21,10,7,7,7.5515,15.0127,"research_candidate"
BTC,30,50,40,2,4620,4620,2573,2047,0,55.6926,11.3853,526,0.5569,7.1012,54.2561,7.7386,66.1783,-3.9134,0.0108,25.3846,21,9,7,7,7.3171,16.0584,"research_candidate"
BTC,30,50,45,2,3648,3648,2038,1610,0,55.8662,11.7325,428,0.5587,7.4351,54.2495,7.0862,72.5342,-4.018,0.0952,20.044,18,9,7,7,8.9552,13.9949,"research_candidate"
BTC,30,50,50,2,2959,2959,1657,1302,0,55.9986,11.9973,355,0.56,7.6897,54.2034,6.5261,78.4053,-4.3608,0.0693,16.2582,19,9,7,7,1.3699,15.9609,"research_candidate"
BTC,30,50,55,2,2381,2381,1318,1063,0,55.3549,10.7098,255,0.5535,6.4517,53.351,5.2259,84.7126,-4.3797,-0.0906,13.0824,16,9,7,6,-11.8644,17.1548,"research_candidate"
BTC,30,50,60,2,1964,1964,1093,871,0,55.6517,11.3035,222,0.5565,7.0226,53.4456,5.0094,90.5219,-5.1069,-0.1197,10.7912,16,8,7,6,-14.2857,17.2727,"research_candidate"
BTC,30,50,65,2,1619,1619,892,727,0,55.0957,10.1915,165,0.551,5.9533,52.6636,4.1007,96.5349,-5.9976,-0.4092,8.8956,16,8,7,6,-5.8824,18.8406,"research_candidate"
BTC,30,50,70,2,1369,1369,739,630,0,53.981,7.962,109,0.5398,3.8096,51.3333,2.9459,101.8376,-6.3072,-0.7351,7.522,21,8,7,5,-18.5185,22.1239,"research_candidate"
BTC,30,50,75,2,1146,1146,610,536,0,53.2286,6.4572,74,0.5323,2.3627,50.3338,2.1859,107.5714,-4.6846,-0.7011,6.2967,20,10,7,4,-18.5185,15.2174,"watch_only"
BTC,30,50,80,2,971,971,516,455,0,53.1411,6.2822,61,0.5314,2.1944,49.9961,1.9576,112.9931,-5.3213,-1.0452,5.3352,19,10,7,4,-16.6667,17.1429,"watch_only"
BTC,30,50,85,2,817,817,426,391,0,52.142,4.284,35,0.5214,0.273,48.7145,1.2245,118.7496,-6.5315,-0.9086,4.489,13,9,6,4,-5.1095,9.816,"watch_only"
BTC,30,50,90,2,699,699,365,334,0,52.2175,4.4349,31,0.5222,0.4182,48.5124,1.1725,124.0625,-6.6545,-1.1454,3.8407,13,9,6,4,-2.5641,9.1549,"watch_only"
BTC,30,50,95,2,584,584,304,280,0,52.0548,4.1096,24,0.5205,0.1054,48.0028,0.9931,130.3335,-10.022,-1.6139,3.2088,12,7,5,3,-2.2222,14.2857,"watch_only"
BTC,30,50,100,2,504,504,260,244,0,51.5873,3.1746,16,0.5159,-0.7937,47.2287,0.7127,135.5218,-11.2119,-0.9956,2.7692,15,7,5,4,-9.6774,11.5385,"watch_only"
BTC,30,40,0,1,52416,52276,26880,25396,140,51.4194,2.8312,1484,0.5142,-1.1166,50.9909,6.4906,14.8917,-0.2291,-0.0515,288,65,15,7,7,1.2433,4.919,"watch_only"
BTC,30,40,5,2,36909,36877,19154,17723,32,51.9402,3.8771,1431,0.5194,-0.1149,51.4301,7.4518,20.1343,-0.3464,-0.0109,202.7967,56,15,7,7,1.5176,7.5827,"research_candidate"
BTC,30,40,10,2,25068,25057,13223,11834,11,52.7717,5.5409,1389,0.5277,1.484,52.1532,8.7748,26.167,-0.5982,-0.0205,137.7363,65,12,7,7,3.9231,10.3291,"research_candidate"
BTC,30,40,15,2,17274,17270,9193,8077,4,53.231,6.4606,1116,0.5323,2.3674,52.4862,8.4922,32.4256,-0.9645,0.0408,94.9121,72,11,7,7,2.9787,11.5265,"research_candidate"
BTC,30,40,20,2,12114,12111,6513,5598,3,53.7776,7.5532,915,0.5378,3.4184,52.8885,8.3144,38.865,-1.4866,0.0433,66.5604,51,11,7,7,4.7619,10.3627,"research_candidate"
BTC,30,40,25,2,8614,8613,4698,3915,1,54.5455,9.0899,783,0.5455,4.8951,53.4921,8.4369,45.6019,-2.0984,0.0447,47.3297,32,10,7,7,6.5637,12.5581,"research_candidate"
BTC,30,40,30,2,6374,6373,3511,2862,1,55.0918,10.182,649,0.5509,5.9458,53.8679,8.1297,52.0124,-2.466,-0.0509,35.022,23,10,7,7,7.2025,12.0903,"research_candidate"
BTC,30,40,35,2,4822,4822,2669,2153,0,55.3505,10.701,516,0.5535,6.4432,53.9436,7.4308,58.3367,-2.6251,-0.0628,26.4945,20,10,7,7,6.7227,14.1892,"research_candidate"
BTC,30,40,40,2,3709,3709,2065,1644,0,55.6754,11.3508,421,0.5568,7.068,54.0716,6.9128,64.6361,-3.1064,-0.0332,20.3791,20,9,7,7,5.9675,13.7441,"research_candidate"
BTC,30,40,45,2,2903,2903,1634,1269,0,56.2866,12.5732,365,0.5629,8.2435,54.475,6.7744,70.8352,-3.9993,-0.1086,15.9505,17,9,7,6,0,15.528,"research_candidate"
BTC,30,40,50,2,2310,2310,1286,1024,0,55.671,11.342,262,0.5567,7.0596,53.6374,5.4512,76.8647,-3.6914,-0.3598,12.6923,17,9,7,6,-8.4746,16.4444,"research_candidate"
BTC,30,40,55,2,1839,1839,1019,820,0,55.4105,10.8211,199,0.5541,6.5587,53.1298,4.6405,83.154,-4.3414,-0.4346,10.1044,17,11,7,6,-15.5556,19.2118,"research_candidate"
